dataset	core_branch	sample	source_layer	expression_scope	broad_class	n_cells	gene	canonical_gene	source_gene_symbol	detection_fraction	mean_expression	mean_log1p_expression	source_path	eligible_class	mean_log1p_rank_within_sample_gene	stage_label	stage_order	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	SPARCL1	SPARCL1	Sparcl1	0.3699059561128526	3.8589341692789967	0.6266879627749761	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	SPARCL1	SPARCL1	Sparcl1	0.0878962536023054	0.3698366954851104	0.0882695782467521	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	SPARCL1	SPARCL1	Sparcl1	0.1950094928125847	3.5961486303227557	0.4347894833725798	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	SPARCL1	SPARCL1	Sparcl1	0.3386773547094188	2.082164328657315	0.5267059595215032	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	SPARCL1	SPARCL1	Sparcl1	0.0771227289581016	0.2855024100852799	0.0829887811793711	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	SPARCL1	SPARCL1	Sparcl1	0.1910699919549477	1.6788012872083669	0.3415537893827875	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	SPARCL1	SPARCL1	SPARCL1	0.1485107783445779	0.6922000987329274	0.2150421542049156	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	SPARCL1	SPARCL1	SPARCL1	0.0574928183849345	0.1777848707309288	0.0675805163323111	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	SPARCL1	SPARCL1	SPARCL1	0.1587030716723549	0.6447209071892547	0.2163569806187349	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	SPARCL1	SPARCL1	Sparcl1	0.3439597315436241	1.6073825503355703	0.5057057750067695	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	SPARCL1	SPARCL1	Sparcl1	0.1935483870967742	0.5254237288135594	0.211860224007624	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	SPARCL1	SPARCL1	Sparcl1	0.203125	0.5349506578947368	0.2220458352221779	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	SPARCL1	SPARCL1	Sparcl1	0.3828647925033467	1.6298527443105757	0.5348363499974832	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	SPARCL1	SPARCL1	Sparcl1	0.2683555173894375	0.755259768140833	0.2964852486891626	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	SPARCL1	SPARCL1	Sparcl1	0.3115593980147294	1.0361831572206213	0.3877418851984122	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	TGFB1	TGFB1	Tgfb1	0.0113314447592068	0.0226628895184136	0.0115987098079946	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	TGFB1	TGFB1	Tgfb1	0.0190440627333831	0.0317401045556385	0.0169259256778416	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	TGFB1	TGFB1	Tgfb1	0.0369619112012621	0.0786567500563443	0.0383151711946225	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	TGFB1	TGFB1	Tgfb1	0.0971786833855799	0.3824451410658307	0.1251852284690936	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	TGFB1	TGFB1	Tgfb1	0.0062439961575408	0.010566762728146	0.0056287048743426	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	TGFB1	TGFB1	Tgfb1	0.0610252237591537	0.2948196365608896	0.0919392184813554	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	TGFB1	TGFB1	Tgfb1	0.0480961923847695	0.1663326653306613	0.0568052157452935	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	TGFB1	TGFB1	Tgfb1	0.0140897293288839	0.0207638116425658	0.0118181224690911	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	TGFB1	TGFB1	Tgfb1	0.0440466613032984	0.1542638777152051	0.0570744098936161	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	TGFB1	TGFB1	TGFB1	0.0212275793977291	0.0299489879874938	0.0177820066566401	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	TGFB1	TGFB1	TGFB1	0.0064634535588892	0.0084184487711458	0.0051742118905995	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	TGFB1	TGFB1	TGFB1	0.0286799515578553	0.0401849609159969	0.0240119920122411	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	TGFB1	TGFB1	Tgfb1	0.0184563758389261	0.0184563758389261	0.0127929848761063	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	TGFB1	TGFB1	Tgfb1	0.0092946965554948	0.0098414434117003	0.0066642794847606	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	TGFB1	TGFB1	Tgfb1	0.0090460526315789	0.0102796052631578	0.006770408427896	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	TGFB1	TGFB1	Tgfb1	0.0087014725568942	0.0133868808567603	0.0074127219089631	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	TGFB1	TGFB1	Tgfb1	0.0030055817947617	0.0034349506225848	0.0022574046251729	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	TGFB1	TGFB1	Tgfb1	0.0137688120397054	0.0185718860070445	0.0112055586865188	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	TGFB2	TGFB2	Tgfb2	0.1473087818696883	0.1813031161473088	0.114039039623217	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	TGFB2	TGFB2	Tgfb2	0.0937266616878267	0.1187453323375653	0.074319319804092	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	TGFB2	TGFB2	Tgfb2	0.1334234843362632	0.1719630380887987	0.1070008027710338	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	TGFB2	TGFB2	Tgfb2	0.2445141065830721	0.4137931034482758	0.2254041266809729	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	TGFB2	TGFB2	Tgfb2	0.3962536023054755	0.6349663784822286	0.3573072597304157	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	TGFB2	TGFB2	Tgfb2	0.2698671006238134	0.4157851912123678	0.2360553431055587	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	TGFB2	TGFB2	Tgfb2	0.1823647294589178	0.2565130260521042	0.1525664606266477	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	TGFB2	TGFB2	Tgfb2	0.3262884686688914	0.4582869855394883	0.274763229837941	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	TGFB2	TGFB2	Tgfb2	0.2280772325020112	0.3111423974255832	0.1876503034158538	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	TGFB2	TGFB2	TGFB2	0.0597334210959355	0.0717459272667434	0.0457992932507855	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	TGFB2	TGFB2	TGFB2	0.0241781040536227	0.028606766677306	0.0184607120259968	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	TGFB2	TGFB2	TGFB2	0.050478916657492	0.0584333370031927	0.038052217236251	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	TGFB2	TGFB2	Tgfb2	0.1912751677852349	0.3255033557046979	0.17421805882862	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	TGFB2	TGFB2	Tgfb2	0.1334062329141607	0.2192454893384363	0.1208110846143574	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	2005 anchor; SMAD-linked stop/maturation factor	tgf_beta_smad:ligand
