unit_id	hierarchy_level	term_symbol	term	branch_group	branch	dataset_or_source	contrast_or_scope	evidence_family	metric	raw_value	normalized_score	support_direction	weight	weighted_score	unit_support_class	quality_class	source_table	notes
EU00519	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|NicheSignal|cerebellar_fate_rhombic_lip_shh|distal_100kb	epigenomic_support_for_NicheSignal	robust_rank_score	0.1246157340701805	0.1246157340701805	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.049846293628072205	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00520	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|NicheSignal|hindbrain_rhombic_lip_pattern|distal_100kb	epigenomic_support_for_NicheSignal	robust_rank_score	0.1246157340701805	0.1246157340701805	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.049846293628072205	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00521	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1236120736384325	0.1236120736384325	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.049444829455373006	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00522	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|anterior_telencephalic_pattern|distal_100kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.122956832128544	0.122956832128544	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0491827328514176	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00523	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 4 screen-specific mechanism support|proximal_10kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1205710854987661	0.1205710854987661	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04822843419950645	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00524	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 2 high-confidence wiring/synaptic executor|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1198430530092755	0.1198430530092755	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.047937221203710204	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00525	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 2 high-confidence wiring/synaptic executor|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1197807402120789	0.1197807402120789	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.047912296084831565	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00526	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|downstream_neurite_morphology|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.119631613830547	0.119631613830547	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0478526455322188	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00527	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|Tier 1 core convergent program|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1188873799500079	0.1188873799500079	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04755495198000316	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00528	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|anterior_telencephalic_pattern|proximal_10kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1188646302170286	0.1188646302170286	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.047545852086811446	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00529	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|downstream_neurite_morphology|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1174078934542201	0.1174078934542201	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04696315738168805	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00530	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|shared_neurogenic_niche_state|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.1171581877996376	0.1171581877996376	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.046863275119855045	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00531	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 1 core convergent program|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1161007986885136	0.1161007986885136	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.046440319475405445	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00532	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|anterior_telencephalic_pattern|proximal_10kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1158632927691414	0.1158632927691414	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04634531710765656	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00533	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1156832518811924	0.1156832518811924	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04627330075247696	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00534	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 3 broad both-screen mechanism support|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1150040201500034	0.1150040201500034	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.046001608060001364	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00535	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 5 exploratory non-identical ortholog|gene_edge_2kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1149452190434475	0.1149452190434475	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.045978087617379	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00536	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_morphology|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1141961402406609	0.1141961402406609	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.045678456096264364	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00537	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 2 high-confidence wiring/synaptic executor|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1141505039740271	0.1141505039740271	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.045660201589610844	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00538	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1136692260172271	0.1136692260172271	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.045467690406890846	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00539	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|anterior_telencephalic_pattern|distal_100kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1099477324216355	0.1099477324216355	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0439790929686542	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00540	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|NicheSignal|shared_neurogenic_niche_state|proximal_10kb	epigenomic_support_for_NicheSignal	robust_rank_score	0.1089464520989323	0.1089464520989323	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.043578580839572924	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00541	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|FatePolarity|dentate_fate_wnt_prox1|gene_expression_or_marker	epigenomic_support_for_FatePolarity	robust_rank_score	0.107182690210978	0.107182690210978	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0428730760843912	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00542	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Gene Expression|FatePolarity|medial_pallium_dentate_lineage|gene_expression_or_marker	epigenomic_support_for_FatePolarity	robust_rank_score	0.107182690210978	0.107182690210978	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0428730760843912	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00543	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1028940800956449	0.1028940800956449	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04115763203825796	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
