dataset	cell_id	species	region	platform	curated_group	developmental_stage	postnatal_day	Leiden	louvain	nGene	nCounts	percent_mito	count_matrix_present	gene_identifier_status	promotion_status	source_note	geo_accession	title	maturation_state	activity_state	timepoint	cell_state	cell_type	sex	mouseid	treatment	projection_label	quality_control
GSE214309	X121119_08	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603854	immature, 4hr, X121119_08	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	F	138			
GSE214309	X121119_09	mouse	dentate_gyrus	snRNA-seq	mature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603855	mature, 4hr, X121119_09	mature	inactive_or_unsorted	4hr	mature	dentate granule cell	F	138			
GSE214309	X121119_100	mouse	dentate_gyrus	snRNA-seq	immature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603856	immatureactive, 4hr, X121119_100	immature	active	4hr	immatureactive	dentate granule cell	M	135			
GSE214309	X121119_101	mouse	dentate_gyrus	snRNA-seq	immature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603857	immatureactive, 4hr, X121119_101	immature	active	4hr	immatureactive	dentate granule cell	F	138			
GSE214309	X121119_102	mouse	dentate_gyrus	snRNA-seq	immature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603858	immatureactive, 4hr, X121119_102	immature	active	4hr	immatureactive	dentate granule cell	F	138			
GSE214309	X121119_104	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603859	immature, 4hr, X121119_104	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	F	138			
GSE214309	X121119_105	mouse	dentate_gyrus	snRNA-seq	mature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603860	mature, 4hr, X121119_105	mature	inactive_or_unsorted	4hr	mature	dentate granule cell	F	138			
GSE214309	X121119_106	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603861	matureactive, 4hr, X121119_106	mature	active	4hr	matureactive	dentate granule cell	F	138			
GSE214309	X121119_119	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603862	matureactive, 4hr, X121119_119	mature	active	4hr	matureactive	dentate granule cell	F	138			
GSE214309	X121119_12	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603863	matureactive, 4hr, X121119_12	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_13	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603864	matureactive, 4hr, X121119_13	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_15	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603865	matureactive, 4hr, X121119_15	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_16	mouse	dentate_gyrus	snRNA-seq	immature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603866	immatureactive, 4hr, X121119_16	immature	active	4hr	immatureactive	dentate granule cell	F	138			
GSE214309	X121119_17	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603867	immature, 4hr, X121119_17	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	F	138			
GSE214309	X121119_18	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603868	matureactive, 4hr, X121119_18	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_21	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603869	matureactive, 4hr, X121119_21	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_22	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603870	matureactive, 4hr, X121119_22	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_23	mouse	dentate_gyrus	snRNA-seq	mature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603871	matureactive, 4hr, X121119_23	mature	active	4hr	matureactive	dentate granule cell	M	134			
GSE214309	X121119_24	mouse	dentate_gyrus	snRNA-seq	immature_active_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603872	immatureactive, 4hr, X121119_24	immature	active	4hr	immatureactive	dentate granule cell	F	138			
GSE214309	X121119_26	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603873	immature, 4hr, X121119_26	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_27	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603874	immature, 4hr, X121119_27	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_28	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603875	immature, 4hr, X121119_28	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_29	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603876	immature, 4hr, X121119_29	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_30	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603877	immature, 4hr, X121119_30	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_31	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603878	immature, 4hr, X121119_31	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_34	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603879	immature, 4hr, X121119_34	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_35	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603880	immature, 4hr, X121119_35	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_37	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603881	immature, 4hr, X121119_37	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_38	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603882	immature, 4hr, X121119_38	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
GSE214309	X121119_39	mouse	dentate_gyrus	snRNA-seq	immature_inactive_or_unsorted_4hr								True	Ensembl gene IDs in rows; marker genes currently resolved by feature-alias lookup; full object analysis needs complete Ensembl-to-symbol map	promote_to_primary_dentate_activity_maturation_validation	PROX1+CTIP2+ dentate granule neurons split by mature/immature, activity state, and 1hr/4hr timepoint	GSM6603883	immature, 4hr, X121119_39	immature	inactive_or_unsorted	4hr	immature	dentate granule cell	M	134			
