gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
SLC38A9	SLC38A9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.31981835287306415	0.0958827665278637	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.0958827665278637	51629042	SLC38A9	Slc38a9	SLC38A9	same_symbol	153129	268706	HGNC:26907	MGI:1918839	True
TMEM38A	TMEM38A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.218803401974888	0.09575410427724268	5	2	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.09575410427724268	51629999	TMEM38A	Tmem38a	TMEM38A	same_symbol	79041	74166	HGNC:28462	MGI:1921416	True
MDN1	MDN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4731278536273673	0.0956802787599414	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.0956802787599414	51626562	MDN1	Mdn1	MDN1	same_symbol	23195	100019	HGNC:18302	MGI:1926159	True
GIT1	GIT1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.314680127370097	0.09565113693191347	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09565113693191347	51631208	GIT1	Git1	GIT1	same_symbol	28964	216963	HGNC:4272	MGI:1927140	True
PTPN23	PTPN23	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.12907405201515393	0.09558837459620306	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09558837459620306	51623981	PTPN23	Ptpn23	PTPN23	same_symbol	25930	104831	HGNC:14406	MGI:2144837	True
C11orf68	C11ORF68	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10194712429142802	0.09552448709210282	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09552448709210282	51628370	C11orf68	AI837181	AI837181	nonidentical_symbol	83638	107242	HGNC:28801	MGI:2147598	True
PPP1R13B	PPP1R13B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7226820603164374	0.0954024591311298	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.0954024591311298	51617092	PPP1R13B	Ppp1r13b	PPP1R13B	same_symbol	23368	21981	HGNC:14950	MGI:1336199	True
SIRT3	SIRT3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.23387243185778428	0.09518784645719411	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09518784645719411	51629120	SIRT3	Sirt3	SIRT3	same_symbol	23410	64384	HGNC:14931	MGI:1927665	True
FBRS	FBRS	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.14094430362987534	0.0950841890368064	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.0950841890368064	51631388	FBRS	Fbrs	FBRS	same_symbol	64319	14123	HGNC:20442	MGI:104648	True
NT5M	NT5M	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.09500743687704223	0.1608755491035237	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09500743687704223	51631134	NT5M	Nt5m	NT5M	same_symbol	56953	103850	HGNC:15769	MGI:1917127	True
ABCA2	ABCA2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2972233406186512	0.09495581065096345	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09495581065096345	51626235	ABCA2	Abca2	ABCA2	same_symbol	20	11305	HGNC:32	MGI:99606	True
TTPAL	TTPAL	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10817453867203031	0.09485772127833417	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09485772127833417	51627523	TTPAL	Ttpal	TTPAL	same_symbol	79183	76080	HGNC:16114	MGI:1923330	True
DNAJB12	DNAJB12	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.15950791230744965	0.09454561457918909	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09454561457918909	51618264	DNAJB12	Dnajb12	DNAJB12	same_symbol	54788	56709	HGNC:14891	MGI:1931881	True
MAGEE1	MAGEE1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.17568942805206222	0.09453342000311082	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09453342000311082	51623080	MAGEE1	Magee1	MAGEE1	same_symbol	57692	107528	HGNC:24934	MGI:2148149	True
TRAF2	TRAF2	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.09695996580786935	0.09453236607488713	4	2	0.444860854241819	0.11250565895934203	True	False	0.6666666666666666	0.09453236607488713	51620411	TRAF2	Traf2	TRAF2	same_symbol	7186	22030	HGNC:12032	MGI:101835	True
MAST1	MAST1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.39870798893508475	0.09448927074343264	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09448927074343264	51621848	MAST1	Mast1	MAST1	same_symbol	22983	56527	HGNC:19034	MGI:1861901	True
ABL2	ABL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5517828561190363	0.09441123710812328	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09441123710812328	51617009	ABL2	Abl2	ABL2	same_symbol	27	11352	HGNC:77	MGI:87860	True
USP31	USP31	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.44008706743566994	0.09429866037512061	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09429866037512061	51636176	USP31	Usp31	USP31	same_symbol	57478	76179	HGNC:20060	MGI:1923429	True
SAT2	SAT2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.35097113481439324	0.09428156378257835	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09428156378257835	51624174	SAT2	Sat2	SAT2	same_symbol	112483	69215	HGNC:23160	MGI:1916465	True
CBX4	CBX4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.09363863687927977	0.10902572224002816	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09363863687927977	51622221	CBX4	Cbx4	CBX4	same_symbol	8535	12418	HGNC:1554	MGI:1195985	True
TMTC3	TMTC3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.22462606218217357	0.09320287564686561	3	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09320287564686561	51630865	TMTC3	Tmtc3	TMTC3	same_symbol	160418	237500	HGNC:26899	MGI:3036255	True
FCHO1	FCHO1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.1358809974449193	0.09317749330434577	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09317749330434577	51627178	FCHO1	Fcho1	FCHO1	same_symbol	23149	74015	HGNC:29002	MGI:1921265	True
SLC38A7	SLC38A7	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.10627010682524982	0.09305545718426725	4	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09305545718426725	51617102	SLC38A7	Slc38a7	SLC38A7	same_symbol	55238	234595	HGNC:25582	MGI:2679005	True
SFXN3	SFXN3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16352710685952931	0.09296267667150569	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09296267667150569	51629105	SFXN3	Sfxn3	SFXN3	same_symbol	81855	94280	HGNC:16087	MGI:2137679	True
PRR13	PRR13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.09293226299722808	0.215255138909649	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09293226299722808	51621323	PRR13	Prr13	PRR13	same_symbol	54458	66151	HGNC:24528	MGI:1913401	True
TGFBRAP1	TGFBRAP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2092935053587912	0.0928155309720802	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.0928155309720802	51629177	TGFBRAP1	Tgfbrap1	TGFBRAP1	same_symbol	9392	73122	HGNC:16836	MGI:2447427	True
KDM1B	KDM1B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.1951404140858278	0.09278587906938973	3	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09278587906938973	51633342	KDM1B	Kdm1b	KDM1B	same_symbol	221656	218214	HGNC:21577	MGI:2145261	True
FBXO42	FBXO42	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.43698887051797747	0.09270146464371236	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09270146464371236	51627993	FBXO42	Fbxo42	FBXO42	same_symbol	54455	213499	HGNC:29249	MGI:1924992	True
SCPEP1	SCPEP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.20651679293240877	0.09223045767897589	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09223045767897589	51629503	SCPEP1	Scpep1	SCPEP1	same_symbol	59342	74617	HGNC:29507	MGI:1921867	True
POP7	POP7	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.09217100075898811	0.3542552866663566	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09217100075898811	51620973	POP7	Pop7	POP7	same_symbol	10248	74097	HGNC:19949	MGI:1921347	True
OSCP1	OSCP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.13775568054286055	0.09209889207450558	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09209889207450558	51623663	OSCP1	Oscp1	OSCP1	same_symbol	127700	230751	HGNC:29971	MGI:1916308	True
SLK	SLK	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.3558787926297967	0.09141583137944959	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09141583137944959	51619802	SLK	Slk	SLK	same_symbol	9748	20874	HGNC:11088	MGI:103241	True
DCAF6	DCAF6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7326534564060656	0.09140663302521912	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09140663302521912	51622783	DCAF6	Dcaf6	DCAF6	same_symbol	55827	74106	HGNC:30002	MGI:1921356	True
CPPED1	CPPED1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.14714790411314138	0.09140413390898865	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09140413390898865	51628232	CPPED1	Cpped1	CPPED1	same_symbol	55313	223978	HGNC:25632	MGI:2443300	True
GPD2	GPD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4831587835105329	0.09130238199928117	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.09130238199928117	51617339	GPD2	Gpd2	GPD2	same_symbol	2820	14571	HGNC:4456	MGI:99778	True
PPIP5K1	PPIP5K1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.46159985499450384	0.0911424691112657	4	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.0911424691112657	51631219	PPIP5K1	Ppip5k1	PPIP5K1	same_symbol	9677	327655	HGNC:29023	MGI:2443281	True
NAT9	NAT9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.0910431901483334	0.10529180349476903	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.0910431901483334	51620532	NAT9	Nat9	NAT9	same_symbol	26151	66176	HGNC:23133	MGI:1913426	True
GFM2	GFM2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.33810246898123403	0.09100246861501443	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09100246861501443	51626312	GFM2	Gfm2	GFM2	same_symbol	84340	320806	HGNC:29682	MGI:2444783	True
GGA3	GGA3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.2082852881792317	0.09080133866319606	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09080133866319606	51621411	GGA3	Gga3	GGA3	same_symbol	23163	260302	HGNC:17079	MGI:2384159	True
RHOBTB2	RHOBTB2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2471645724676661	0.09070036191349337	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09070036191349337	51626222	RHOBTB2	Rhobtb2	RHOBTB2	same_symbol	23221	246710	HGNC:18756	MGI:2180557	True
DGAT1	DGAT1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.0906203866712241	0.1841883809372128	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.0906203866712241	51618196	DGAT1	Dgat1	DGAT1	same_symbol	8694	13350	HGNC:2843	MGI:1333825	True
BET1L	BET1L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.09053579663755462	0.12875214147105868	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09053579663755462	51628139	BET1L	Bet1l	BET1L	same_symbol	51272	54399	HGNC:19348	MGI:1913128	True
HELLS	HELLS	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.09053101360354349	0.20153165178695936	3	3	0.444860854241819	0.11250565895934203	True	False	0.6666666666666666	0.09053101360354349	51617240	HELLS	Hells	HELLS	same_symbol	3070	15201	HGNC:4861	MGI:106209	True
ANKRD40	ANKRD40	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.12410959994964325	0.09039656909202047	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09039656909202047	51631445	ANKRD40	Ankrd40	ANKRD40	same_symbol	91369	71452	HGNC:28233	MGI:1918702	True
RAB3GAP1	RAB3GAP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5230897679507112	0.09039230367569301	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09039230367569301	51620946	RAB3GAP1	Rab3gap1	RAB3GAP1	same_symbol	22930	226407	HGNC:17063	MGI:2445001	True
ZDHHC8	ZDHHC8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16635444532857663	0.09005576694779877	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09005576694779877	51625242	ZDHHC8	Zdhhc8	ZDHHC8	same_symbol	29801	27801	HGNC:18474	MGI:1338012	True
TSR1	TSR1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.111040141713731	0.08945068830108302	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08945068830108302	51620247	TSR1	Tsr1	TSR1	same_symbol	55720	104662	HGNC:25542	MGI:2144566	True
LONRF1	LONRF1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2985820482128112	0.08926107728267688	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08926107728267688	51623014	LONRF1	Lonrf1	LONRF1	same_symbol	91694	244421	HGNC:26302	MGI:3609241	True
LEMD2	LEMD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.1340925557958525	0.08908779788235927	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.08908779788235927	51633590	LEMD2	Lemd2	LEMD2	same_symbol	221496	224640	HGNC:21244	MGI:2385045	True
SERINC5	SERINC5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.08908644473508873	0.1002967643355561	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.08908644473508873	51624212	SERINC5	Serinc5	SERINC5	same_symbol	256987	218442	HGNC:18825	MGI:2444223	True
ICA1L	ICA1L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7586274461416973	0.08895753288488291	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.08895753288488291	51617313	ICA1L	Ica1l	ICA1L	same_symbol	130026	70375	HGNC:14442	MGI:1917625	True
MCM3AP	MCM3AP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2565756403513043	0.08890521969655685	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08890521969655685	51630650	MCM3AP	Mcm3ap	MCM3AP	same_symbol	8888	54387	HGNC:6946	MGI:1930089	True
MMGT1	MMGT1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.08865420734988673	0.12694705437574955	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08865420734988673	51627057	MMGT1	Mmgt1	MMGT1	same_symbol	93380	236792	HGNC:28100	MGI:2384305	True
SOS2	SOS2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5073587189058247	0.08862442687741365	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08862442687741365	51625471	SOS2	Sos2	SOS2	same_symbol	6655	20663	HGNC:11188	MGI:98355	True
ASCC3	ASCC3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.649070754556003	0.08844265500683285	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08844265500683285	51625658	ASCC3	Ascc3	ASCC3	same_symbol	10973	77987	HGNC:18697	MGI:1925237	True
AXIN1	AXIN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.1327534496285482	0.08833082597806585	3	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08833082597806585	51623122	AXIN1	Axin1	AXIN1	same_symbol	8312	12005	HGNC:903	MGI:1096327	True
ZNF507	ZNF507	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.2438445754556003	0.08832794256399734	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.08832794256399734	51629658	ZNF507	Zfp507	ZFP507	nonidentical_symbol	22847	668501	HGNC:23783	MGI:1916378	True
SPRYD3	SPRYD3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.1740085093154982	0.08831538725384913	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.08831538725384913	51629275	SPRYD3	Spryd3	SPRYD3	same_symbol	84926	223918	HGNC:25920	MGI:2446175	True
FLYWCH2	FLYWCH2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.13777365550148718	0.08825661771698515	5	2	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.08825661771698515	51632881	FLYWCH2	Flywch2	FLYWCH2	same_symbol	114984	76917	HGNC:25178	MGI:1924167	True
PKD1	PKD1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5122347877278002	0.0881508387072783	5	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.0881508387072783	51623843	PKD1	Pkd1	PKD1	same_symbol	5310	18763	HGNC:9008	MGI:97603	True
