gene	gene_feature_row_1based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	peak_feature_row_1based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115037	chr20:63675431-63676339	chr20	63675431	63676339	distal_100kb	22007	909	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115038	chr20:63682446-63683135	chr20	63682446	63683135	distal_100kb	29022	690	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115039	chr20:63707481-63708340	chr20	63707481	63708340	distal_100kb	54057	860	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115040	chr20:63739219-63740110	chr20	63739219	63740110	distal_100kb	85795	892	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115041	chr20:63740682-63741524	chr20	63740682	63741524	distal_100kb	87258	843	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173684	chr9:127503727-127504614	chr9	127503727	127504614	distal_100kb	74755	888	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173685	chr9:127519261-127520108	chr9	127519261	127520108	distal_100kb	59261	848	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173686	chr9:127528496-127529390	chr9	127528496	127529390	distal_100kb	49979	895	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173687	chr9:127545402-127546263	chr9	127545402	127546263	distal_100kb	33106	862	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173688	chr9:127557304-127558177	chr9	127557304	127558177	distal_100kb	21192	874	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173689	chr9:127568748-127569641	chr9	127568748	127569641	proximal_10kb	9728	894	proximal_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173690	chr9:127573963-127574717	chr9	127573963	127574717	proximal_10kb	4652	755	proximal_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173691	chr9:127578911-127579675	chr9	127578911	127579675	gene_body_overlap	0	765	high_priority_promoter_gene_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173692	chr9:127586153-127586988	chr9	127586153	127586988	gene_body_overlap	0	836	high_priority_promoter_gene_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173693	chr9:127589602-127590512	chr9	127589602	127590512	gene_body_overlap	0	911	high_priority_promoter_gene_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173694	chr9:127608074-127608980	chr9	127608074	127608980	gene_body_overlap	0	907	high_priority_promoter_gene_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173695	chr9:127611700-127612617	chr9	127611700	127612617	gene_body_overlap	0	918	high_priority_promoter_gene_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173696	chr9:127613080-127613730	chr9	127613080	127613730	gene_edge_2kb	719	651	high_priority_promoter_gene_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173697	chr9:127628904-127629667	chr9	127628904	127629667	distal_100kb	16543	764	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173698	chr9:127661029-127661906	chr9	127661029	127661906	distal_100kb	48668	878	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173699	chr9:127664979-127665873	chr9	127664979	127665873	distal_100kb	52618	895	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173700	chr9:127667709-127668532	chr9	127667709	127668532	distal_100kb	55348	824	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173701	chr9:127676455-127677293	chr9	127676455	127677293	distal_100kb	64094	839	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173702	chr9:127680747-127681353	chr9	127680747	127681353	distal_100kb	68386	607	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173703	chr9:127686283-127687225	chr9	127686283	127687225	distal_100kb	73922	943	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173704	chr9:127692876-127693746	chr9	127692876	127693746	distal_100kb	80515	871	distal_context_peak
STXBP1	17212	ENSG00000136854	STXBP1	chr9	127579369	127612361	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	173705	chr9:127699000-127699898	chr9	127699000	127699898	distal_100kb	86639	899	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124952	chr3:120816499-120817410	chr3	120816499	120817410	distal_100kb	90661	912	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124953	chr3:120842268-120843110	chr3	120842268	120843110	distal_100kb	64961	843	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124954	chr3:120845893-120846656	chr3	120845893	120846656	distal_100kb	61415	764	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124955	chr3:120854964-120855605	chr3	120854964	120855605	distal_100kb	52466	642	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124956	chr3:120855768-120856585	chr3	120855768	120856585	distal_100kb	51486	818	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124957	chr3:120907758-120908589	chr3	120907758	120908589	gene_body_overlap	0	832	high_priority_promoter_gene_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124958	chr3:120961729-120962104	chr3	120961729	120962104	distal_100kb	53415	376	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124959	chr3:120966610-120967541	chr3	120966610	120967541	distal_100kb	58296	932	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124960	chr3:120970851-120971738	chr3	120970851	120971738	distal_100kb	62537	888	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124961	chr3:120978998-120979923	chr3	120978998	120979923	distal_100kb	70684	926	distal_context_peak
STXBP5L	7003	ENSG00000145087	STXBP5L	chr3	120908071	120908314	manuscript_candidate_tier;niche_circuit_module	Tier 2 high-confidence wiring/synaptic executor;downstream_synaptic_excitability	ConstructionBalance	high	False	2	124962	chr3:121000892-121001833	chr3	121000892	121001833	distal_100kb	92578	942	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122624	chr3:63193495-63194318	chr3	63193495	63194318	distal_100kb	83989	824	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122625	chr3:63228355-63229228	chr3	63228355	63229228	distal_100kb	49079	874	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122626	chr3:63244041-63244908	chr3	63244041	63244908	distal_100kb	33399	868	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122627	chr3:63252485-63253311	chr3	63252485	63253311	distal_100kb	24996	827	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122628	chr3:63254422-63255270	chr3	63254422	63255270	distal_100kb	23037	849	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122629	chr3:63255483-63256386	chr3	63255483	63256386	distal_100kb	21921	904	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122630	chr3:63262083-63262883	chr3	63262083	63262883	distal_100kb	15424	801	distal_context_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122631	chr3:63277990-63278770	chr3	63277990	63278770	gene_body_overlap	0	781	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122632	chr3:63278938-63279760	chr3	63278938	63279760	gene_body_overlap	0	823	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122633	chr3:63324363-63325192	chr3	63324363	63325192	gene_body_overlap	0	830	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122634	chr3:63328055-63328910	chr3	63328055	63328910	gene_body_overlap	0	856	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122635	chr3:63343442-63344216	chr3	63343442	63344216	gene_body_overlap	0	775	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122636	chr3:63364673-63365550	chr3	63364673	63365550	gene_body_overlap	0	878	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122637	chr3:63371129-63372047	chr3	63371129	63372047	gene_body_overlap	0	919	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122638	chr3:63372298-63372985	chr3	63372298	63372985	gene_body_overlap	0	688	high_priority_promoter_gene_peak
SYNPR	6651	ENSG00000163630	SYNPR	chr3	63278307	63443337	niche_circuit_module	downstream_synaptic_excitability	ConstructionBalance	high	False	1	122639	chr3:63521363-63522221	chr3	63521363	63522221	distal_100kb	78026	859	distal_context_peak
SYT1	22186	ENSG00000067715	SYT1	chr12	78863992	79045631	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	66429	chr12:78791735-78792611	chr12	78791735	78792611	distal_100kb	71381	877	distal_context_peak
SYT1	22186	ENSG00000067715	SYT1	chr12	78863992	79045631	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	66430	chr12:78799362-78800285	chr12	78799362	78800285	distal_100kb	63707	924	distal_context_peak
SYT1	22186	ENSG00000067715	SYT1	chr12	78863992	79045631	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	66431	chr12:78800588-78801339	chr12	78800588	78801339	distal_100kb	62653	752	distal_context_peak
SYT1	22186	ENSG00000067715	SYT1	chr12	78863992	79045631	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	66432	chr12:78802410-78803251	chr12	78802410	78803251	distal_100kb	60741	842	distal_context_peak
SYT1	22186	ENSG00000067715	SYT1	chr12	78863992	79045631	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	66433	chr12:78863511-78864203	chr12	78863511	78864203	gene_body_overlap	0	693	high_priority_promoter_gene_peak
